亮剑,#genre#
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6233d92b5e934167911d8876ae8b31a9/2000.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/b9ee407d53d9409a885facc7c734ef2d/2000.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/48070630362b433fa5264bc1066cdefd/2000.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f83cacb0fee641babb76d7c2c490b0c5/2000.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/bfde1d23f2d944f49ed190dfc98a24cd/2000.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/60e7630c717d4a05aeee4e825ddd5d6a/2000.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/7b247519346c497f8a8288e331f82c0f/2000.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8b2a235519ac4f799520148b19b9a4d5/2000.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/7cf4e4b8bf764975beda941be840b9e9/2000.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/0ce9fec57f9441d09c576c1a2a010434/2000.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/cc209cd5acd14a0eb920c3b849953e3c/2000.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/953a6644fee3413bbd3f887d5eb418a6/2000.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/47d09553ce6e4848bf945ca57c3301a0/2000.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f148ef13845a4745b39d6a2baf0a5106/2000.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6b121125aa2d48a0af02aea83778491d/2000.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/310d1e9a6a37426a9f3aaaab51c6730d/2000.m3u8
风云年代,#genre# 
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f2c4f85b4a454ee8aa8b16fd8ed86486/2000.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e18818d8c05a40c88cb22457fec41c0f/2000.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/321b3a4032ad4bacbad808be193ea956/2000.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/545047b2e3914d4a914e18202ed8acd3/2000.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/118327405eb64d92a32ebe753dc341d1/2000.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/248103330efb4088a70ef82b2d052d7a/2000.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/ed2f8577f0c44211aa4ae083837ac097/2000.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3997e60750b640a48ad17d4719336b2a/2000.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/34d9900182984322950f30a091f82617/2000.m3u8
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f063afe638f54a76a6bd0ed99eb70f4a/2000.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8cc7b76579e84d67a1d5f16b43eca19e/2000.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2e28bc8f43044dc8afa24c3e1c19e08d/2000.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/0e98eb80d486471f9160a1dcf582a706/2000.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6d7c40fcaf094fc598bea5af9fbf20b9/2000.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4a547044a1174dd59e23f8354aa64313/2000.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d5047d6f20ab41e0b3dcef836dd6b18d/2000.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/fa0509ddc64445f6bd0c518ac8948f76/2000.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/b0356399e7a441ee985650fc19708ca7/2000.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d9be9fe9174c404dba4a643d606e7e3d/2000.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a8139e9d1e654fd48ff3d30f28722cdd/2000.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/738553fb37514063b396a024220be725/2000.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c13cec90a07b4d93a6ff6ede4723037e/2000.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/495054c5b69f4997a3fce6d920c3dd81/2000.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/495054c5b69f4997a3fce6d920c3dd81/2000.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/9ed7e7f4de4d48cb9481ef46737d4439/2000.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/53910d09b7a643e698bf6fd2cb56edb5/2000.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c9a0455e38ee471aa59c350fff718126/2000.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/214a7d2ce71e444ca6b39be08f016429/2000.m3u8
第29集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/dfb0e800c19a468eb54812b198b814ae/2000.m3u8
第30集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a14fc88db5cd46de80fee505c9a90605/2000.m3u8
第31集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/db377b10e6f64aa08f7955b2a36d3f25/2000.m3u8
第32集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3bc63825011e4ee4b258c4683c0a0d90/2000.m3u8
第33集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e5a61852a27841a69dfe0fd564710040/2000.m3u8
第34集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c15cd318e0ab4d5a81c0c66f86f2f032/2000.m3u8
第35集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/ae537fe2c2fe41bb99f53fe1a3dc4e83/2000.m3u8
第36集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2353202e68f94ed7a2b5ab2e2cf63589/2000.m3u8
第37集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/2ad84be17700475db96fbfbd0303ac22/2000.m3u8
第38集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c9f1ec086c3744b69ba61f7796598959/2000.m3u8
第39集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3978f39af6534591b8ce6384adc68e9b/2000.m3u8
第40集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/0c73acd2cb5f4b2782b863154eaa2d43/2000.m3u8
地下地上之大陆小岛,#genre# 
第01集,http://yd-v.cztv.com/cztv/vod/2017/08/11/acc2bc1ee31c45a3af3d7b01339a56e2/h264_1500k_mp4.mp4_playlist.m3u8
第02集,http://yd-v.cztv.com/cztv/vod/2017/08/11/43eb6bcda5664604a2022bde1ad4ba0c/h264_1500k_mp4.mp4_playlist.m3u8
第03集,http://hw-v.cztv.com/cztv/vod/2017/08/11/df08b0582ca74439861e4a5949d2a9c5/h264_450k_mp4.mp4_playlist.m3u8
第04集,http://yd-v.cztv.com/cztv/vod/2017/08/11/0883f5066d45454f93224bf884be3516/h264_1500k_mp4.mp4_playlist.m3u8
第05集,http://yd-v.cztv.com/cztv/vod/2017/08/11/367ba097c0db414aa31ef90712e4cbbb/h264_450k_mp4.mp4_playlist.m3u8
第06集,http://hw-v.cztv.com/cztv/vod/2017/08/11/3fd6097d4904486cba4e5e3a46d16593/h264_450k_mp4.mp4_playlist.m3u8
第07集,http://yd-v.cztv.com/cztv/vod/2017/08/11/efc5be9cec5f461796306e19253db493/h264_450k_mp4.mp4_playlist.m3u8
第08集,http://hw-v.cztv.com/cztv/vod/2017/08/11/9b8fb3f33dfb45d5acbe179b9fbd822d/h264_450k_mp4.mp4_playlist.m3u8
第09集,http://yd-v.cztv.com/cztv/vod/2017/08/11/98f4e5f1bd66411b9b1ac28a296b76ef/h264_1500k_mp4.mp4_playlist.m3u8
第10集,http://hw-v.cztv.com/cztv/vod/2017/08/11/ca09ea2406594848819db9820b3e5f4f/h264_1500k_mp4.mp4_playlist.m3u8
第11集,http://hw-v.cztv.com/cztv/vod/2017/08/11/a92a4792c13348498b3861f3ae5fc0ec/h264_1500k_mp4.mp4_playlist.m3u8
第12集,http://hw-v.cztv.com/cztv/vod/2017/08/11/3f613d0af3fe43c38437f8491641c3d6/h264_1500k_mp4.mp4_playlist.m3u8
第13集,http://hw-v.cztv.com/cztv/vod/2017/08/11/746242bdf21142c892f41f7360ecfc3b/h264_1500k_mp4.mp4_playlist.m3u8
第14集,http://hw-v.cztv.com/cztv/vod/2017/08/11/4e18bdd2d13342f49b19d2b635d7234a/h264_1500k_mp4.mp4_playlist.m3u8
第15集,http://hw-v.cztv.com/cztv/vod/2017/08/11/6f32dfba6fcc40d2b073118f71f66e05/h264_450k_mp4.mp4_playlist.m3u8
第16集,http://yd-v.cztv.com/cztv/vod/2017/08/11/69f9d18638914cc1b7fa1e5d11b5ea8b/h264_450k_mp4.mp4_playlist.m3u8
第17集,http://hw-v.cztv.com/cztv/vod/2017/08/11/02b37db12e8c49bb99b8790d0ce0f9b3/h264_450k_mp4.mp4_playlist.m3u8
第18集,http://hw-v.cztv.com/cztv/vod/2017/08/11/4a7d493580604fb4ad279271a73bb80a/h264_1500k_mp4.mp4_playlist.m3u8
第19集,http://hw-v.cztv.com/cztv/vod/2017/08/11/e918b3f521024b85a3d27e33c5a22787/h264_450k_mp4.mp4_playlist.m3u8
第20集,http://hw-v.cztv.com/cztv/vod/2017/08/11/f275250bf64c409f9a6f237ae49307e9/h264_450k_mp4.mp4_playlist.m3u8
第21集,http://hw-v.cztv.com/cztv/vod/2017/08/14/b8e16872c7e242fe9de15ac08be49882/h264_450k_mp4.mp4_playlist.m3u8
第22集,http://hw-v.cztv.com/cztv/vod/2017/08/14/280cb8ccb0f04dbfbb1ad148ab4420f4/h264_450k_mp4.mp4_playlist.m3u8
第23集,http://hw-v.cztv.com/cztv/vod/2017/08/14/b6ef4b2ba516436680bc5bfab084c90a/h264_1500k_mp4.mp4_playlist.m3u8
第24集,http://hw-v.cztv.com/cztv/vod/2017/08/14/2487f12bb6e8472981492ed30d7c675c/h264_1500k_mp4.mp4_playlist.m3u8
第25集,http://hw-v.cztv.com/cztv/vod/2017/08/14/7176b21e0e4849de9f65c419bee087ce/h264_1500k_mp4.mp4_playlist.m3u8
第26集,http://hw-v.cztv.com/cztv/vod/2017/08/14/a5917a1f5c57417d97aee05fd73c3bd6/h264_1500k_mp4.mp4_playlist.m3u8
第27集,http://yd-v.cztv.com/cztv/vod/2017/08/14/73438225ea0f4743896511c8473473ad/h264_1500k_mp4.mp4_playlist.m3u8
第28集,http://hw-v.cztv.com/cztv/vod/2017/08/14/25c6788b79084afbb69b073b3055b083/h264_1500k_mp4.mp4_playlist.m3u8
第29集,http://yd-v.cztv.com/cztv/vod/2017/08/14/bd6729fab07b435b97dab5ca54494b6e/h264_450k_mp4.mp4_playlist.m3u8
第30集,http://yd-v.cztv.com/cztv/vod/2017/08/14/db4f98dbfc194f3c80d687cd7a7b598c/h264_1500k_mp4.mp4_playlist.m3u8
第31集,http://hw-v.cztv.com/cztv/vod/2017/08/14/c0eb5a1732d9480c8b7495745705a86d/h264_1500k_mp4.mp4_playlist.m3u8
第32集,http://yd-v.cztv.com/cztv/vod/2017/08/14/a8f453f7ac954cd8b5d65e7ac4171333/h264_1500k_mp4.mp4_playlist.m3u8
第33集,http://hw-v.cztv.com/cztv/vod/2017/08/14/a99466ec34834886a3fdd786a3c51db6/h264_1500k_mp4.mp4_playlist.m3u8
第34集,http://yd-v.cztv.com/cztv/vod/2017/08/14/b89760d85a43442ea5c8eabfea697ac6/h264_1500k_mp4.mp4_playlist.m3u8
第35集,http://yd-v.cztv.com/cztv/vod/2017/08/14/fe57f2a3d86942128b904039489b4542/h264_450k_mp4.mp4_playlist.m3u8
第36集,http://yd-v.cztv.com/cztv/vod/2017/08/14/3b8e862d248c4235b2cfe5dddf59cdd8/h264_1500k_mp4.mp4_playlist.m3u8
悬崖,#genre# 
第01集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/1b76b6ea64494be6b8fb4172211e5559/2000.m3u8
第02集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f698cfd15686452e86136e0ba3787586/2000.m3u8
第03集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/7404817f1ac947c29ba6c5b2e71b8152/2000.m3u8
第04集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/73fc73f34f6a45b2a270abc29c843cac/2000.m3u8
第05集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/2cb235f8c5d64e07b5abe8156a5c0a18/2000.m3u8
第06集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d29a16b1b47d48cc99893afa84c5ed6e/2000.m3u8
第07集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/6ac3e0a53796428aae836031bcc1d689/2000.m3u8
第08集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/2c6b40a11cab499886d879b3440c5e6b/2000.m3u8
第09集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/3b44366ae6db450495d4ff9d119e9c4d/2000.m3u8
第10集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/0b3b664093974507a301a4acfce40418/2000.m3u8
第11集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/4fcce16fb14847bba10fb44173799031/2000.m3u8
第12集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/fe9efac60dd94220ada4a3dd1d1cf7ce/2000.m3u8
第13集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/92053f4217304e6b93488edca5f57b8a/2000.m3u8
第14集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/4111ab80183944cd953cf1d5abb0bdf4/2000.m3u8
第15集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c04379d67ad74a0a8fd8882c1c5b7f07/2000.m3u8
第16集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/b10bf2c84ee140608843f362c1d81817/2000.m3u8
第17集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/b25f3e4922a447928127dc2fe207709b/2000.m3u8
第18集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/78248634e95447f9b73f11dd709945e9/2000.m3u8
第19集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/32f3e7b809f64fd5b3b6bf070cb74117/2000.m3u8
第20集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/84b4735c43c4475eba7b2ab9e5481614/2000.m3u8
第21集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/7ddc341add9646ec8e6fef8e4c5ef4c2/2000.m3u8
第22集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e03c057574bf4eb7ae6387651ee556e2/2000.m3u8
第23集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/5c0021103f944b5e873f241d145e009b/2000.m3u8
第24集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/5cce9ea75bb0420b9c6c067522d0e313/2000.m3u8
第25集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/da95851b36dc402ea84e92a4e8524ca6/2000.m3u8
第26集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/04bd61bc59b54a6cbbd92fa27d7e6330/2000.m3u8
第27集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/54ee0a3e427f4baf9c3c3554e478a111/2000.m3u8
第28集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/12e679799ed041fd9449de947efd9101/2000.m3u8
第29集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/fd864bc610cc435e83a2655cb3de1d49/2000.m3u8
第30集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/cba015345a274e38825d6a4bad590a50/2000.m3u8
第31集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/52541fac145246ae9e05bf6795271fbb/2000.m3u8
第32集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f38f0da44a36477dbe57424a87ce26d0/2000.m3u8
第33集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/6172e88952b54038a1dd7b99fa5c535d/2000.m3u8
第34集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/2b3fd635c78f49afb3fd383703084575/2000.m3u8
第35集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c60a5e43761a48578109067f42d9a962/2000.m3u8
第36集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c6f0bba04fc54c658f0b620b519d219f/2000.m3u8
湄公河大案,#genre# 
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/683ace8d0fb54f3ea67a53f940c1b0fa/2000.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3f84bbd4b15147bfb066c7083da5d0dd/2000.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/751b789cf888407894010704e45644b6/2000.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/b4ae3e95d46d43b8b21d11de33ba38c1/2000.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d0d63c3ffe304851a126b74f23a48e48/2000.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e154bba00374415db2dd62344ce838a4/2000.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/92ea3ee3146b45c29143903649bedbff/2000.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c661e63c811a4b7381e18fe27d11af9d/2000.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/7d2cedcfe8f441058ef8de91802d1245/2000.m3u8
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/43b32f497c0248d0a97f067c505b3fca/2000.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/80b68932f6bc44a891af709175f02953/2000.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/f1eebdf9acb14f56b564b2792d021778/2000.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/572ee3d9937841509443eb4ad86e8109/2000.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/01ea80d72221496d8769848f9d49cf8f/2000.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/1deb0ccd95144864a7607edfba9bd813/2000.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/953acd625e564cdb9750e83e5f6f3556/2000.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/594eae6dfeeb421ca47e6ae1d21c498d/2000.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a3b329dd7e8c47dda752182ff6b47934/2000.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4cac04aa845b429db8995e2a69c1885f/2000.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5e1284a03f3a4d05868949400fee9bd0/2000.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e8855821252242f09e0e65a3b229aac8/2000.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/023d98a5084c4bc28972652b0e561b0c/2000.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/cbe7ea6caa4148398b80c9ff029a401f/2000.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/50aa981a082745fd971b4834dfddd73e/2000.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4d2c7550bd24463b87a8a4721713da18/2000.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/27fa7b62342240baa38a158d87fd8d31/2000.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d8283124e01e442ea95b99b8286349b1/2000.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/3bb47517db2a44999862c60136f8adc2/2000.m3u8
第29集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a64baefc21e4468a9eeb258b0b65b933/2000.m3u8
第30集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/282b9adc11354dde89c87cfcdfff7ab0/2000.m3u8
第31集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6da7143d5d324d81a7cd863a4f395dd6/2000.m3u8
第32集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/0a3e22f5dd8645dc8517875e3a45faef/2000.m3u8
第33集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/e61a2e4d65414393a4e2dfdcd4b8f41f/2000.m3u8
第34集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/16b408dea78849d2beab52dd7a4a3229/2000.m3u8
激情燃烧的岁月,#genre#  
第01集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/d51bb084650c43d6eaaa1ba997051085/850.m3u8
第02集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/8789787c004f412f9f8c6e8d7006b2f7/850.m3u8
第03集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b6c0f58d64f1498a72fcafb2199117ce/850.m3u8
第04集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/a3a365be3f63407d411ba79138570200/850.m3u8
第05集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9e1b7cbb1eda486380ee0f904041a4f1/850.m3u8
第06集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/8db224d806c24507cb979aa2a2c4f652/850.m3u8
第07集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/df5e34ef14964edde3f4b78ec135c13a/850.m3u8
第08集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/81d19ba7ffa24a1479d50186936d52db/850.m3u8
第09集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ea23e61ed0784009d09fd292c22fa4ed/850.m3u8
第10集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/aaed602613574047bc450c915dc3f378/850.m3u8
第11集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/6b15ddecaef44bd78770a198ffc7b9f6/850.m3u8
第12集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/d2162db6189946aa9ea6c8af0e689882/850.m3u8
第13集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/f7adf48664814ac5b83bd58191a8ae67/850.m3u8
第14集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/acce1bd4f14746b7e6ee5cad14263448/850.m3u8
第15集,http://hls.cntv.lxdns.com/asp/hls/450/0303000a/3/default/d5b9a0c11ad146ecc36c4b871df8eabd/450.m3u8
第16集,http://hls.cntv.lxdns.com/asp/hls/450/0303000a/3/default/685b4dd0d7d44e5325adc0abd39dda3a/450.m3u8
第17集,http://hls.cntv.lxdns.com/asp/hls/450/0303000a/3/default/dba21b46b876469fcc07be8f489a4f1c/450.m3u8
第18集,http://hls.cntv.lxdns.com/asp/hls/450/0303000a/3/default/055d1e6557ad4b46d09b368f5835a936/450.m3u8
第19集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/11bb8fdeaa7e4891502866944ecb60e9/850.m3u8
第20集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/f4c8d7ceb6b24f5a8ac10dbf38e0d15f/850.m3u8
第21集,http://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/26d189cec56e4c89545c0f98e7afb53f/850.m3u8
第22集,http://hls.cntv.lxdns.com/asp/hls/450/0303000a/3/default/a470b128597b40ad5e79ebb28636cca0/450.m3u8
我的团长我的团,#genre#
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/9827c5589e3a425aab715cd0a585bac3/2000.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/54cdf6c31c3c4c43adc34be672b4dd7d/2000.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/52357a5024804715936cd6800c8ec3fd/2000.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4abfe4b81b9b4927b6be872238b26515/2000.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/cd257cfa4b544eb78df6115446d30f30/2000.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/8380306e9b4e44b896fc562d4cd33850/2000.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/5debed0f1c61453d960f65ca249c05a7/2000.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/0b2f662288de4901bd2454a1673fca2a/2000.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4c37ccbf0e2f47b9bc5678cc1e3296aa/2000.m3u8
